feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,risk_label,risk_type,company_id,industry,company_size,region,client_id
-0.715734069618645,0.2055494603423203,1.0231870312776457,1.251009726637031,-0.15495968068199403,-0.9127238095411575,1.0237151956060906,0.5298491920804812,1.0951249391647024,-1.1386824541305627,-0.1602181209130079,-0.9819533086741268,0.8704885703262192,-0.5982883879878207,0.04330611466101076,-0.8063006015583596,-1.772872275345073,-1.2154968225160274,0.5557166528338067,-1.1159613064583123,0,data_compliance,COMP_00000,新能源,初创,华东,client_1
0.9683947262721587,0.6068707433613749,-0.5332747992032253,-0.16281926869684643,-1.2913092541404156,-0.5554696985014885,0.1417566154291109,-0.41007657316638624,-2.5728347796167466,-0.021725307435173213,0.491653852046445,0.03427735897360538,-1.3114404233187216,-1.3650177446470437,0.6495922709367264,-0.18801792714729548,-0.16782445217047307,0.6999785158691829,0.5099464742629133,-0.5684343036735212,0,data_compliance,COMP_00001,新材料,小型,西南,client_1
-0.1919713493160057,-0.37090250261905566,0.5057743088126186,-0.2064411094264064,0.6284301722408946,-0.046811485006365276,0.023891926334393805,-0.7562922673633322,1.6662316043485026,-0.47217894088643864,-0.6937195956792404,1.3302168968957102,1.06392072680681,-0.8066593389875303,-0.16723990265126568,0.41987400187175256,-0.2066529850841572,0.7572339802571025,-0.8993474479041744,-0.32172257911249125,0,data_compliance,COMP_00002,集成电路,小型,华东,client_1
1.2195773119172144,0.53162591639809,-0.08084076356964978,-1.4269040909871973,-0.40158469126969487,-0.934419803363405,1.2087883424889172,0.7136865774184258,0.03199402466674216,-1.0205530663231812,-0.20675115738394417,-1.2009091923076238,-0.8476692882421526,0.4421103492122435,-1.4325964730689609,0.1551981972290541,0.7348064911145425,0.8884579313907206,0.19944131032637746,-1.8159345718914246,0,data_compliance,COMP_00003,新材料,中型,华东,client_1
-0.8846411598215896,0.23582419173643818,-0.5778199802985239,1.2083877011796542,-1.4232570569518987,0.2103781948695222,1.9622196260716547,1.55328323392478,-0.4362171115405944,0.45580634878275067,0.9064078824099122,1.1755371110473143,-0.736444656697861,-0.3997136318649451,0.3974078074333597,-2.2183108420027935,1.6596832187878374,0.6705385672419325,1.0061624879797815,0.19162303858982163,0,data_compliance,COMP_00004,新材料,中型,西南,client_1
0.5408206193097324,0.14995998810652314,-0.39803869500672195,-0.3960485452006556,-0.5902538916981785,0.06628288149075769,-0.6359545409601606,-0.31185288722674687,-0.3463339207933797,0.5786856945933189,-0.08467020432684538,-1.5211819932826551,-0.41053366167759553,-0.6648709464541807,1.1204596459351464,0.41989451877392964,0.44153466353281046,-0.29720504778933576,-0.10233792789204259,-1.8522357255172641,0,data_compliance,COMP_00005,生物医药,初创,西北,client_1
-0.4734721035031368,0.5532373727856239,-0.25677085252933024,0.5777254509591709,-0.4969244257832392,-0.144810562730988,-1.055592779704402,0.21048537186114574,-2.0894871058587907,0.6368534696183346,1.5245164340940156,-1.827362766405974,-0.036964171439552725,0.6028335129115561,-0.20981728187463405,-0.5892976730762337,0.3080280642493779,0.9296786514386353,-0.8414134025073375,-0.13251403289533248,0,data_compliance,COMP_00006,集成电路,小型,西北,client_1
-0.45117394748606976,-0.07845691395745394,0.592917996514133,-0.12369056167812188,0.6842536933650802,0.07537251737136695,0.058995452755041505,-0.2993563028956932,-0.866716356250108,0.3900239993550812,-0.867622285447256,-2.3339786828943963,-0.8194875001932207,-1.3928973537798155,0.07159872295970425,0.3690897936539167,0.08149768043036354,-1.3583775424080735,1.699979439973969,0.6664198000240515,0,data_compliance,COMP_00007,集成电路,中型,西南,client_1
0.10034764944656314,0.8894170207335282,-0.4436794319821683,-0.09457397432300199,-0.7308372012158683,-0.18360428963313755,1.1756165605060946,-1.1964740596693082,0.5446003053684241,0.09902931092138405,0.6243376550351284,0.5384649924666913,2.2487849990808417,-0.581651598638246,-0.727693224538515,-0.9564248155295481,1.2104440576170237,0.3382409329826183,-0.05574811688541354,-1.1708525837785344,0,data_compliance,COMP_00008,集成电路,小型,华中,client_1
-1.2920519002164088,-0.501707441998259,-0.7669342347793416,1.3719722341469178,-0.9002154439020232,0.6486281258424491,0.28320989314114553,1.497241691177785,0.8096608934861351,-0.6300091549195133,1.8189542845211186,-0.8799885212095325,0.8003767248915574,-0.2699238586736645,0.016603011111144178,-1.9283913724729362,1.679264516023743,0.04239679311150042,0.25877235914716473,-1.1269392634205857,0,data_compliance,COMP_00009,新材料,大型,华东,client_1
-1.3129233234641842,-0.5408955064132067,1.8488872033610406,0.6991583315228361,0.7236457845751749,-1.014935142662593,0.21823265982923354,-0.08931953830811323,1.0792433627885163,-0.9125985853214678,-0.9985389405630124,-1.2348225338308914,1.5708442917503784,0.15735103242036114,0.029251373805572328,-0.00960696092065309,-1.096211229642604,0.4929749433981592,-1.4781535928136897,-0.12494087783774514,0,data_compliance,COMP_00010,新能源,中型,华东,client_1
-1.1080978896748723,-1.6189576746075112,-1.6604855289431306,2.182156381873846,0.5805803478235753,3.293413506447267,-0.8698550863643089,1.4929940651318443,-0.578802505494284,-0.21701460954350815,0.5445036516355334,-2.8165089714641174,0.7697047167830098,0.10834641013797155,2.2749287014595785,-0.5955495020410208,-0.547792746239286,1.0242286024638882,1.38896775094709,1.4800109935288086,1,data_compliance,COMP_00011,集成电路,初创,华中,client_1
-1.154304590685543,-1.8011210766608376,0.5293522040346019,0.9673655037632143,0.4393180919195575,0.3805337470871585,-0.17711533152053893,0.2600261303877258,0.020931212838924546,-0.11701612862177596,-0.35397640060228425,-0.4615339996788737,1.338741218163768,-0.15646299676135383,0.7954141491859176,-0.2526942878890602,-0.3154864931491581,1.418478793149127,-0.0028926541045082507,0.6009408336266622,0,data_compliance,COMP_00012,量子计算,初创,西北,client_1
1.528987346766923,-0.4844850581294294,-0.7634622508872813,-2.098326026949245,2.4370400803804717,1.4580209264966029,-1.1480804223180434,-0.9103560723368413,-1.7822052198361078,1.0405754693624125,-0.8212037928549998,-0.4262866666922759,0.950495261560911,-0.3543608944984521,-2.1327794214806963,2.356869711754128,-0.47698198696309557,-1.0973534134835514,0.048996803559390546,1.9238885987977405,1,data_compliance,COMP_00013,新材料,中型,华北,client_1
0.16844650340953787,0.22471317221595485,-0.368306038468995,-0.3775850208367305,-0.5263914727279833,-0.10520687912886961,1.1007828622923808,0.6282949068426749,0.4804060306474597,1.2949198461587175,0.2586749811483541,0.3637919519043577,0.3736630803878867,1.6500825108768624,-0.6412023821012734,-0.649761739558523,1.3842245395774482,-1.0873899001566718,0.12729517770729418,1.3673623020070125,0,data_compliance,COMP_00014,生物医药,初创,华北,client_1
0.2059820875109423,-1.038447410859837,-1.3986481191073448,0.8170700943236994,-1.3904815021502215,1.138975515023894,0.19352664032732758,-1.5293983891172866,-0.39327642762681214,1.1868098127402429,0.47687018574450074,-0.4504539746897333,-0.7741959110061915,-0.744866163466159,2.3105407759297716,-0.7752217075436014,0.7093236438829318,2.1754102502865242,-1.4290409040334988,-0.6698403887813117,1,data_compliance,COMP_00015,新能源,小型,华北,client_1
-0.7631700204777514,0.8075680678138748,-0.0798799439848162,-0.05910979823527674,0.5797448916892369,1.122147876274194,-0.43363408008868043,-1.7906259087979206,0.2268624999655391,-1.211085774385043,-0.7852446093444448,0.11911130300792983,-1.3546786305803897,-0.3670640911126043,1.0498640153973426,0.31283607487430876,1.4418967987249196,0.3581808424728653,0.1894067638341713,0.7017297393398751,1,data_compliance,COMP_00016,量子计算,大型,西北,client_1
-1.3503079077292224,-0.09798732059488106,-0.5073253119078571,0.692371809010877,-0.36419958722264345,0.805275721173146,0.9955806703847485,-1.2007181952054127,0.7985019648898052,-0.6407619999533701,0.8540449622062275,2.0076332375925023,-0.5124419883720565,-0.050227593590602075,-0.34426691823076877,-1.6378299401590315,2.609220876275768,-0.5378061101222558,-0.7836521791873632,0.21223167791018996,0,data_compliance,COMP_00017,量子计算,小型,西北,client_1
-0.8724585424571472,-0.8385314985731329,1.168932643161581,0.5747363263825171,0.5196720302141016,-0.5139771196854221,-0.8214797884204312,0.4490498153606252,-1.19307455578653,0.19272767411538388,-0.546583223251997,0.8804314530396975,-0.6786255329679384,-0.6326963678389016,0.6278455581665227,0.3694086532918069,-1.0707904671626358,0.7736120417484211,-2.64318864563724,-0.18174871633757425,0,data_compliance,COMP_00018,生物医药,小型,华中,client_1
-0.02316605397569167,-0.8529154363067551,1.1346137563643532,-0.210059552305005,0.578669402894871,-0.9726804079411961,-0.8830234408048119,1.6481274357990918,-0.3665619020372963,1.1408994953234377,-0.5804423386116573,-0.6949760172246184,0.25681285919176794,-0.9010323347058079,-0.12792749920865998,0.9032656999346677,-1.4290266301651045,-2.1824274315757832,0.15746299633114474,-0.17318628543291706,0,data_compliance,COMP_00019,新能源,中型,华东,client_1
0.7459612385857891,-0.606096318647696,0.679024787025007,-1.5050022098747164,0.9092894776879242,-0.5357436615597132,-1.4028264040757037,0.5529438154890437,-1.2224417282284483,-1.161235101612175,-1.0727978755042444,-1.7873233304126364,0.38236240917156367,-0.7872249680049507,-0.2208441633615283,1.8804296972606287,-0.3570481101255384,-0.21591973359043345,0.3699872174422406,1.3939907678534829,0,data_compliance,COMP_00020,新材料,小型,华中,client_1
-1.1463178891461179,-0.3329926728521043,1.446910700850136,0.010079722511108233,1.437250004166045,-0.3629527333077967,0.09915597207984575,-0.32047182637777744,0.362667663685597,-1.123901739559295,-0.9958275753827066,-0.3770841734285734,-0.7181224688784676,1.8045411072477566,-0.9680559128288497,0.346075755528416,-0.2434281427218642,-0.016674115706868612,-0.7146009598990858,-1.204270472950955,0,data_compliance,COMP_00021,人工智能,小型,华中,client_1
-0.3137041165733882,1.6407329597424722,-0.8626663473407399,1.0164437593232414,-1.1225288853260613,0.243369443271582,-0.7522400030511752,-2.06282122806899,-0.7667185621804128,-0.9860785807154085,1.849617717426315,-0.5730161803773093,0.8638111052708526,-1.3125046453467242,0.5236638441153175,-1.0545073938553595,0.3329966001525059,-1.2408884413897703,-0.4134044956028614,1.0221216691873072,0,data_compliance,COMP_00022,新能源,大型,西北,client_1
0.13281878988744283,1.2377339253080728,-0.394407326262315,-0.2700072236712196,0.8113140125353562,0.8429538807465782,-2.2226841137591875,0.6190754066223262,0.7604319074394128,0.29300376107707937,0.31257173799055793,-1.355691525598528,0.7417182079206396,1.2569887870704335,0.26988173526458004,1.1318029926414463,-0.34906707928536124,-0.13881287539664605,1.2112444178176658,1.9382062588012168,0,data_compliance,COMP_00023,生物医药,小型,华北,client_1
1.279499279311274,2.148203924407632,-0.7510007966679396,-0.5510023597918527,0.7223782164717713,1.0182399554172599,-0.24278358381835818,1.694614558528967,0.30994658531430286,-0.07641416919776316,-0.7762931303761071,1.6550727203951494,-0.666348206916075,-0.4723063418055907,0.31189647659138986,1.1964264417158579,-1.4326448241208818,2.2340205714786556,0.941636915676491,-0.7597036403834494,1,data_compliance,COMP_00024,量子计算,大型,华南,client_1
0.7513754202918623,-0.6030672499459907,-0.46015806163721473,-1.0844510081091485,-0.187162996207543,0.14280685441470034,-0.5319928233264632,0.9549264345845111,-0.7358000758018026,1.1189627261966828,-0.2176962969138756,0.2385316545510069,-0.9059048231503695,-1.1398167587666053,0.2614313966145394,0.702288833471751,1.09970703786994,0.5065822592066604,1.309327013357227,0.7922551505134653,0,data_compliance,COMP_00025,新材料,大型,华东,client_1
0.4240384779705659,0.27383839725442577,-0.897232278876797,-0.2558504675971046,-0.49855976036396005,0.25306897521157934,-0.592787012956793,-0.1270628231107557,-0.28083611795105107,1.0821502867137702,1.2031105576506982,1.367211422982355,-0.03555723081504146,-0.7432350391814778,-0.45143910103137225,-0.2177186387826372,0.814306856755508,0.2735919030671307,0.919991061430889,1.2828154260008766,0,data_compliance,COMP_00026,新能源,初创,西北,client_1
0.10314694774572869,0.3352989006447278,-0.6530796470301712,0.30876418095603503,-0.8585109679857945,-0.12837139481619336,0.0661058720603936,0.48671361100497046,-0.4998696452530073,-1.4549175276735944,1.3903313807961628,-0.8999749530389414,-0.11160382320802088,-1.2761861161289523,-0.47377643129227,-0.8711710109726902,0.509851341965876,0.06926365805119857,-0.7884702616287819,1.278732912298483,0,data_compliance,COMP_00027,人工智能,初创,华北,client_1
0.4826138164723367,-0.3534721724734475,0.03167090514215206,-0.936160805287027,-0.2693678395308531,-0.3837139450237556,1.076024461668787,-0.03268949062114519,0.6653328430331925,-0.7691931526321772,-0.6102413748118359,-1.5994768206846963,0.9378981261590361,0.20560765889826185,-0.4025483714969144,0.029034471402453646,1.1862234648312309,0.4450716397873964,0.3384345822783337,2.6416360750866374,0,data_compliance,COMP_00028,人工智能,初创,华南,client_1
-0.36168844575486875,-1.551114647512074,-1.028930360367323,1.4487501676222883,-0.10100154299191115,1.3798479990590622,-0.2473091487235253,0.2763036087134125,2.5764476311815416,0.6531191824142619,0.9697253090870537,-0.3878580494110107,0.14087152732191977,-0.11291391095504666,0.7601655271019108,-0.739020543636794,-0.8907800648569908,0.6806891333940375,0.04311422811425658,0.5030577894502071,1,data_compliance,COMP_00029,集成电路,初创,华南,client_1
-0.9445684191544511,1.0015825740732258,1.2967518182211046,0.6095055926806054,0.7138555763390096,-0.7366737146192675,1.2031553303126412,0.1067767711899157,-1.495149218074167,-0.1129628487217694,-0.6129748745973953,-1.3826882964527971,0.4668864060297614,-2.4703397887431704,-1.017509142638286,-0.48120395095459995,-0.9649275057430101,1.1868939168244206,-1.466026105076882,1.0264700017415211,0,data_compliance,COMP_00030,集成电路,初创,西北,client_1
