feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,risk_label,risk_type,company_id,industry,company_size,region
1.425760399088895,-0.19197214763084466,0.9655373171364586,-0.30416845169452533,-0.5987531544551363,-0.25905897712371573,0.38151083537794095,0.21362282667960875,1.4889381231236214,-0.7164250489048127,-1.0788631253442493,-1.3874625368624993,0.3030785475291807,1.6213299872512363,0.6475345550509606,0.2359835663540569,0.4964515020329905,-0.9011178098799694,0.4605029099240452,0.32041641128732984,0,geopolitical,COMP_00000,生物医药,小型,华东
-1.4674730038413741,0.6134762283492354,0.8275787434881932,-0.8498313799723373,1.398611271568846,-0.3670249232585958,-0.5288974985516408,-0.0377593162382326,-0.20251681806711572,0.482685877432901,0.06338274866564023,0.9491982696471181,0.6510244876826903,-0.7552030555810354,1.2595179710219278,-0.5806016949969588,0.3704947996887335,-0.25043024660047236,-0.9558696401934699,0.8883125117492159,0,geopolitical,COMP_00001,生物医药,初创,华南
-1.2185699551799685,0.25664739911737094,1.9201893905182432,-0.3293391908001284,0.1716455146132863,-1.6211263801220124,0.9368850116692666,-0.2288844398012619,0.8041538428606348,0.24752087183338667,0.727340226905587,-1.0155490091232884,1.1082184249248919,0.21320594659663486,0.22773563814287615,0.7264710554894037,-0.30564905157929606,-0.5274538087820454,-0.20258482948008844,-0.5552681373982677,1,geopolitical,COMP_00002,量子计算,初创,华中
1.9502435711895605,-0.810243794682074,2.0157456963701774,0.8911768758897877,1.2265370060386054,-0.8431573277043175,1.2350212421816291,-1.5423916985117132,3.867316148494924,-1.451602211458406,-1.6610531971091353,-2.40595408004838,0.9126135551952039,-0.7647331614246851,1.5364944620961205,-0.5921859975816302,-1.0753426830599842,-1.1367390376574347,1.3977302224418195,1.4526706547310464,0,geopolitical,COMP_00003,集成电路,初创,华中
-1.032489045780454,1.3022306072259107,-0.3368303327912414,0.9425890328973278,-0.8898302036850958,0.6209966188803737,-0.08211671533590668,0.14749825106007658,-0.22366712252897833,-0.8821505916537616,-0.20437663227497585,-0.6968673408022049,-1.6560626626217856,0.8414020186287338,-1.5311444533616314,0.28142501667427133,-0.6337162211126831,-1.5528335973240548,0.9910783460709846,-0.43476148355311306,0,geopolitical,COMP_00004,集成电路,中型,西北
1.3143167335995758,-0.3185952701409932,0.4289171958306832,0.79874304659888,-1.9026179258305649,0.1307998116680738,0.3235827797137061,-0.44061810417579256,0.16595212707033571,0.21700865701624272,0.3359326202705396,-0.16814477650787413,0.025678854311125567,1.2930078191645702,-0.7295377724956561,0.13977416159061926,2.095336482633776,0.35082076290827774,0.6384353905998374,-0.5913850058550166,0,geopolitical,COMP_00005,生物医药,小型,华中
0.38371875902175784,-0.7953352647497861,-0.012509631213654794,0.025058638719024657,0.18509801484298685,-0.6755633775155107,-0.8593130529139974,-0.7398963182075063,-0.3376491472350356,0.906499244949847,-0.027519178917732017,0.6206598139198397,0.7062156651044434,0.7354052511481001,0.8369493572096794,0.08254221190544937,-0.4245495605759201,0.9329027129744245,-0.731522748983486,0.13273856599487277,0,geopolitical,COMP_00006,量子计算,初创,西北
0.068024456391272,0.287246618436309,0.08867001955681873,-2.618773553917594,0.7653992359031939,0.11592689163977855,-1.5525984102621304,-1.6857955093829784,-0.6403043032697742,0.8402618441312844,-0.6322075806521795,0.373878738165237,0.1936856032390452,0.8607148257787061,0.6460866433650088,0.5123779209973716,-0.28882144741073945,-1.5776498429741392,-0.6664709524293256,-0.090333360178756,0,geopolitical,COMP_00007,新能源,中型,华北
1.4209953086622102,-0.0006478039469744098,-0.6599461580211063,-0.2088536540178071,-0.3158889210608507,-0.15796667863198072,0.9432498920891952,0.5361302155815001,0.4750861675339267,-0.07024070074525003,1.2080196669065788,-0.5024348280436728,-0.9806326628318814,0.3385750990330553,-2.6709055989162165,-0.0874706913736331,0.10084499442391144,0.9255159116861893,2.228956354941937,-1.2072104508965487,1,geopolitical,COMP_00008,生物医药,小型,西北
-0.17107335448209168,1.265770111851355,-0.2955647049581171,1.0934008162596898,-0.8331297113153397,-1.54562631358513,-0.2956930384738964,-0.3544283448364058,-0.4939421728056868,-0.9486133557255745,-0.7443663438179842,-0.5965369799142182,-0.7088804090028358,-2.586614250217913,0.4767143698510991,0.5312289224353721,-1.8192966416384546,-0.19319465727641252,-0.8770166375733904,0.34152583801802233,0,geopolitical,COMP_00009,生物医药,小型,华东
2.8986020776322876,0.4111153046829382,0.07750970342207378,0.07081128322794726,0.10554835124932842,-2.193020640674526,-1.3861794063134039,-0.5164289823585342,-0.1504434610221001,0.6557714551067084,0.6917357565092962,-0.7262810768880088,-0.21361645285945086,1.2499200196799654,-0.0006594674906590856,1.0361984545771994,1.1742135635624822,-1.3980730971389221,-0.5711400462431906,-0.22482196430642026,0,geopolitical,COMP_00010,新材料,中型,西南
0.5760841338163047,-0.8737508512226476,-0.19235453016711673,0.544494988702139,-0.3684429730219086,0.049012156833722065,-0.3497970447750892,0.6833037471498941,0.6129409194636821,0.1088078855086729,-0.7236286565303377,-0.7991355422389086,0.11317660269889779,-0.15558852709629822,-0.04304763112258946,0.5474158701546309,-0.5441111812711763,1.2341731138277832,0.5360691075044702,-0.39260495560638486,0,geopolitical,COMP_00011,集成电路,中型,华南
-1.2291532323976844,1.4130990143051605,0.6810939405671433,0.28725688777326847,-0.21834086848589992,0.8979365282344866,-1.3589580387693891,-0.6340089710849479,-0.41173399640443403,1.2739079232458934,0.34056311242185044,0.4325959576808737,0.27550786244771924,0.4618186547272869,0.004754270675893783,0.390201482441203,-0.531650387857451,-0.8168712467191873,-0.18304158033140536,-0.3642295818212491,0,geopolitical,COMP_00012,新材料,中型,华中
-0.33616444946500906,0.35440373821064997,0.25235568341617565,0.7858066173723826,-0.29257262810044654,0.16585679387811372,1.3222914060224944,1.1945748392733255,1.5659954758691208,-0.5334029066578131,0.5489686479222385,-0.22196685282256542,-0.22933707288889105,-0.19657596118658777,-1.0033309252182332,-1.2212811512488726,0.5152231041580161,-1.4760075530269945,1.9062678492773175,0.34023845317401524,0,geopolitical,COMP_00013,新能源,大型,华南
-0.4216193987424168,-0.899709192443187,-0.33095099794766275,-1.1298819546363492,0.764913894839485,-0.21765306791716457,0.05200614235976809,0.5868145108638189,1.4174133289942108,-0.9095132066682048,-1.6477833065451386,-1.3477442212916337,-0.17619925954463125,-0.03881898715041754,0.41197250721835205,0.14029528478174078,2.31601601511371,-0.7275100870318001,0.8415397174243949,0.3446054151386891,0,geopolitical,COMP_00014,新能源,中型,华南
-0.15940585440432278,-0.393509048859021,0.5234512256260789,1.1759010643074364,0.9775629474512902,-0.8602387341976038,-1.3815494451311976,1.2421226220307002,0.004406054449047991,0.1969906130429613,1.86492458698077,-2.3123168706247252,-0.9241669406934345,0.09763956074862284,-0.6788912218943417,2.169513593395761,0.18261519395994671,1.2773766278319123,-0.8772274263012886,-0.5847208766788798,0,geopolitical,COMP_00015,新能源,小型,西南
0.6937357384577156,-0.1976449679191478,-0.7460712317878732,0.15262503283361015,-0.8262494103196978,-0.060559010111514204,0.838268746369451,-0.07787304850013206,0.06700668572117414,-0.1965686540859237,0.7446857657293064,1.677645930588413,-0.589842621925548,-0.11608122461910576,-0.9689118123499489,-2.0907151614352153,2.0522034771875766,0.000609224870067223,1.2994145688321972,0.740853552076225,0,geopolitical,COMP_00016,新材料,初创,华南
2.027082550521651,-0.13865120925972765,0.17227787011405823,1.0054352071466879,0.11436104888366966,-0.6634994647753079,-0.5942150015911676,0.7007093730529792,-0.4439347584816412,0.4664818390080925,-0.005274177223610056,0.07592605854499694,0.19120988930914407,0.4832969964040422,0.2309460693228406,0.4738674253439504,0.5066830119704417,0.22301197951588517,-0.5123342968872936,-0.24985901825957377,0,geopolitical,COMP_00017,人工智能,中型,华北
0.8119837431506607,-0.007380756536212927,-1.035635044488551,0.478573230010139,-2.260715154989936,-1.345624957403001,0.3672554428031317,-0.29072928611624826,-0.9518831331459152,-0.8150446840453199,-0.46276454760784785,0.2429492159902709,-0.951688607036487,-0.07051057791941916,-0.6515587312693377,-0.0090523531064186,0.4054162963133846,1.6710167379928365,-0.004588580171773025,-0.23628564116073805,0,geopolitical,COMP_00018,集成电路,初创,西北
-0.6698987386284845,-0.11597301400338045,-0.4421640321021471,0.22629079637101127,-1.5422523391433485,1.6419758759290264,0.7746975345511433,-1.0387369644077218,1.8395828034176127,-0.4327279999078208,0.42483991217090084,0.7649587765519241,-0.6553233565593735,-0.36087996658913024,-1.0076547845971324,-2.5098334624995458,-1.822824039510781,-1.7046858187077905,2.596498364353224,1.2714892443891652,0,geopolitical,COMP_00019,量子计算,中型,华东
-0.13143150814590562,-0.8431760579842287,1.6797575275395984,1.5554476527427896,-0.6370615655435525,-0.09743876775176719,1.083124193678821,1.9327752807615863,0.8981149649757532,-0.046011824335060215,1.449297536580459,-0.3150130222162794,1.135208663465657,-0.6655919518342458,1.0637698053945008,-0.31771016786987216,-0.014945061769835255,0.03361074738647621,-0.919752235592818,0.8081650622679998,1,geopolitical,COMP_00020,新能源,小型,华中
-0.07574946422047214,-0.8366910026993516,-0.2951036235309954,-0.13206960074303561,0.6145095548148851,0.8086998570711754,0.5019129836795488,0.2995618552206674,0.2756672745801685,0.14873944835898317,1.2995876625926726,0.138162168713636,0.4172779751556031,0.22624380679825096,0.2346173861261312,-0.35889593205408876,-2.576944131856654,0.2666737240257344,-0.41253471668000474,0.4360866443505399,1,geopolitical,COMP_00021,新材料,中型,西南
